masterid,latitude,longitude,huc,county,psa_lu,comid,psa6c,regionalboardnumber,area_sqkm,new_lat,new_long,site_elev,elev_range,ppt_00_09,maxwd_ws,meanp_ws,minp_ws,sumave_p,xwd_ws,temp_00_09,tmax_ws,atmca,atmmg,atmso4,bdh_ave,kfct_ave,lprem_mean,prmh_ave,ucs_mean,cao_mean,mgo_mean,s_mean,p_mean,urban_2011_ws,urban_2011_5k,urban_2011_1k,ag_2011_ws,ag_2011_5k,ag_2011_1k,code_21_2011_ws,code_21_2011_5k,code_21_2011_1k,roaddens_ws,roaddens_5k,roaddens_1k,paved_int_ws,paved_int_5k,paved_int_1k,invdamdist,mines_5k,MaxW1_HALL,RefStatus
SMC15677,33.95445,-117.60439,801,Riverside,Other,22563070,SC,8,188.9201,33.9540988,-117.60468,176,2524,28244.1,5.9966,601.6589,0.3004,605.7512,33.0774,2654,324.3677,0.0526,0.0318,0.3829,1.658,0.2075,1.2509,11.0938,36.7184,1.945,1.1662,0.0913,0.1289,52.20328,18.50189,71,5,63,11,14.4826,18.5223,18.23802,6.639174,2.845875,4.290969,226,4,1,0,0,3.45,Non-reference
309LAS1MI,36.2288,-121.4953,309,Monterey,Other,8203439,CH,3,265.370835,36.2289511,-121.49513,276,1511,57907.5,11.4192,1026.5042,1.0906,685.0714,65.0851,2241,300.8406,0.0417,0.026,0.2286,1.5864,0.1861,-1.0144,5.73,116.225,5.7957,3.0177,0.2692,0.1366,0.00135654,0.00243386,0,0,0,0,0.73762069,1.28507801,5.81020013,0.27811342,0.49139141,1.71725331,25,8,3,0,1,-Inf,Non-reference
403R4S137,34.44605,-118.4892,403,Los Angeles,Other,17574407,SC,4,6.877797,34.446055,-118.48921,436,281,37240.2,6,462.3125,0,467.5333,32.28571,2546,332.875,0.05513007,0.03080618,0.3770373,1.613063,0.162,-0.7830374,4.929,87.07765,3.451648,1.467544,0.063005630000000007,0.1183599,17.23371,17.23371,60,0,0,0,12.39204,10.28527,20.38314,2.41443574,2.41443574,5.55414156,16,16,2,0,0,-Inf,Non-reference
907SRSD1x,33.10878,-116.65758,907,San Diego,Other,20329758,SC,9,1.8909,33.10763584,-116.6583903,1041,231,49484.5,8,712.25,2.22456098,2516.333252,48.57142857,2287,320,0.09716121,0.03099079,0.4346202,1.5187335,0.21880469,-1.1124727700000001,5.06433328,154.3994141,3.3570981,6.5,0.036051,0.13715001,0,0,0,0,0,0,0.23798191,0.23798191,0.3617945,0.05768022,0.05768022,0.05712794,0,0,0,0,0,1.5,Non-reference
509MJR099,40.28148,-121.75996,509,Tehama,Forest,8021336,CH,5,16.3953,40.28149045,-121.7599639,946,1155,103548,13.50980392,1421.971429,7.0952381,4818.937728,92.64705882,1971,265.6666667,0.03640973,0.02132745,0.18179189,1.17863773,0.17318087,-0.5834538,4.95221725,112.7444816,6.08786665,3.48983406,0.01809986,0.26606957,0,0,0,0,0,0,0,0,0,1.59569072,2.60436423,2.47219647,0,0,0,0,0,-Inf,Non-reference
522GSCBSC,39.7243,-122.7244,522,Glenn,Other,7991113,CH,5,259.5702,39.7223709,-122.72358,396,1703,63480.1,12.4485,983.4724,3.7055,2172.635,77.7402,2042,290.9482,0.0349,0.0353,0.2135,1.4858,0.1854,-0.5327,2.272,96.641,3.2096,3.3472,0.0534,0.1291,0.00970901,0,0,0,0,0,3.575689,0.714507,0.9052183,0.1595334,0.1577438,1.18345,5,2,2,0,0,0,Reference
519PS0322,38.71708,-121.24047,519,Sacramento,Urban,15022405,CV,5,22.10382,38.7170691,-121.24055,52,125,51033.5,9,643.1458,1.125,705.1116,55.4348,2399,345.7083,0.052,0.0548,0.3295,1.6148,0.272,-1.1504,3.0172,109.32470000000001,3.5144,1.4133,0.0552,0.139,34.98271,34.59894,24,1,0,0,59.21465,64.48837,74.97371,6.233824,5.837831,4.609608,47,22,1,0,0,-Inf,Non-reference
408BA0916,34.23266,-118.95311,408,Ventura,Urban,17564016,SC,4,161.6162,34.2326525,-118.95422,55,662,36102.5,4.5183,404.5081,0,242.9416,27.3943,2355,306.8093,0.0575,0.0302,0.373,1.5562,0.2372,-0.1422,3.1558,75.6267,9.4089,4.1924,0.4994,0.1935,37.27434,21.34946,15,4,15,72,19.76479,16.88219,12.85893,6.63002,3.206578,1.088986,480,8,1,0,0,2.84,Non-reference
SMC32718,32.88458,-116.82232,907,San Diego,Other,20332828,SC,9,491.5618,32.8845526,-116.82225,169,1804,33345.4,7.4587,623.0688,4.8622,2083.592,46.488,2598,320.4706,0.0995,0.0312,0.4365,1.5456,0.2278,-2.0238,5.0037,154.4046,4.626,2.6207,0.0322,0.1545,0.9811568,1.365589,1,0,0,0,5.037606,6.533639,15.32486,1.042873,0.8544029,1.698408,163,10,0,1,0,-Inf,Non-reference
507OCCPHx,40.68,-121.87039,507,Shasta,Other,2764352,SN,5,79.2693,40.68001973,-121.8702956,802,1348,114768,14.01632653,1282.333333,6.73958333,5507.124367,99.44081633,2108,277.5104167,0.03404609,0.01488031,0.1553172,1.19440761,0.15398471,-0.37381965,2.83720476,133.5892109,6.42412272,3.80574644,0.02202725,0.2730379,0.00794759,0.00574119,0,0,0,0,0,0,0,3.24034448,3.8781214,3.61973379,5,0,0,0,0,-Inf,Non-reference
603DDM001,37.75118,-118.94163,603,Mono,Forest,20274997,SN,6,92.86634,37.7512698,-118.94292,2222,1303,46893.7,12.8328,753.5139,8.8091,2897.981,92.0105,1530,237.2909,0.0469,0.0115,0.2087,1.2615,0.1412,0.3188,6.3383,108.1403,3.8994,2.3957,0.0334,0.2379,0.6502694,2.283687,0,0,0,0,0.2548746,0.9462287,0,0.536706,1.221068,0.1937473,13,9,0,0,0,-Inf,Reference
511UTCFVA,38.36944,-121.99472,511,Solano,Urban,15047813,CV,5,29.49453,38.3695653,-121.99447,62,796,63651.9,9.8958,725.6765,0.1176,466.1392,57.2604,2444,337.5588,0.0524,0.06086667,0.3472333,1.477233,0.3283667,0.1779333,1.395,48.3669,5.6,2.469867,0.7226667,0.1263667,1.987786,5.508959,17,10,21,28,5.523664,9.111704,14.66245,1.918609,2.610366,3.807588,11,6,0,0,0,-Inf,Non-reference
CAT08722-049,38.7803,-120.0286,634,El Dorado,Forest,8943711,SN,6,30.15576,38.7802951,-120.02856,2214,844,121507.7,12.6304,1341.93,21.7714,4693.056,91.5,1168,206.8,0.0663,0.0136,0.2432,1.2015,0.1291,-1.3313,13.3044,118.5184,4.5441,2.291,0.0215,0.2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-Inf,Reference
204SMA110,37.53233,-122.35088,204,San Mateo,Other,2804687,CH,2,75.53780872,37.5322658,-122.35212,46,588,55194,11.0776,767.5385,0.4574,779.9082667,69.2241,2011,256.8404,0.046,0.0451,0.28266667,1.44276667,0.2692,-0.98806667,1.53146667,107.3752667,2.9495,17.59953333,0.25216667,0.0642,51.99582572,51.99582572,46,0,0,0,34.5421341,34.20297417,43.54382658,3.09728303,3.80397742,12.60698039,43,12,5,1,1,-Inf,Non-reference
111WE0813,39.95969,-123.43736,111,Mendocino,Other,2709217,NC,1,4954.871039,39.9599048,-123.43754,175,2137,130208.2031,14.4861,1451.9379,2.1176,2526.711767,93.2088,2200,302.5571,0.03413333,0.0335,0.20563333,1.5019,0.20163333,-0.62813333,2.05896667,99.7895,3.44576667,3.27086667,0.0665,0.11516667,0.09323551,0.00508526,0,1,0,0,3.01328892,2.47313286,1.18434604,1.10798488,1.0937306,0.35816996,463,7,0,0,0,-Inf,Non-reference
537WER236,37.85305,-119.57388,537,Mariposa,Forest,21609171,SN,5,36.49142,37.8529496,-119.57481,2279,1020,118491.3,13.6937,1412.6,5.8182,2789.265,86.045,1382,201.7955,0.0379,0.0103,0.1903,1.405,0.102,-1.6169,14,133.7691,3.4342,1.6513,0.0258,0.1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-Inf,Reference
632PLV001,38.66935,-119.80313,632,Alpine,Forest,8922855,SN,6,62.0179,38.6696116,-119.80147,1764,1288,55692.4,13.8667,1185.901,19.12,5022.211,101.5795,1601,226.08,0.0704,0.0123,0.2533,1.3265,0.1393,-1.2386,12.2142,117.7703,4.7432,2.4416,0.021,0.2096,0,0,0,0,0,0,0,0,0,0.05569571,0.06137396,0.2949932,9,4,1,0,0,-Inf,Reference
408CGCS02,34.28342,-118.81739,408,Ventura,Urban,163864411,SC,4,229.4775,34.28408084,-118.8193729,194,914,37003.1,5.10183876,467.5172414,0,321.2276788,29.55586987,2468,326.5781818,0.05638882,0.03043901,0.3746703,1.5691512,0.27094235,-0.19645481,4.01795419,60.09970126,6.69115122,2.70728882,0.81124656,0.12312452,21.55466222,36.99238245,14,0,1,7,0.18354741,0,0,4.49497394,6.84460418,2.56388854,316,89,3,0,0,-Inf,Non-reference
405BH3Bxx,34.23009,-117.7754,405,Los Angeles,Other,22522871,SC,4,204.0921,34.23041,-117.7768,545,2521,67231.60156,8.99841018,913.0856531,1.82995951,1284.701951,52.77901431,2218,278.9878543,0.05239002,0.03177815,0.38264281,1.51731417,0.12272048,-1.50021257,7.37432481,120.7085079,5.15001014,3.8715347,0.0669141,0.15799561,0.09392818,0.05607149,1,0,0,0,0.81801304,1.94147538,5.86488493,0.31124784,0.77748767,2.54099019,0,0,0,0,3,-Inf,Non-reference
518MCCRCN,40.10003333,-120.4370667,518,Plumas,Forest,8026760,SN,5,9.7686,40.09993952,-120.4371393,1774,196,44097.9,7,849.6315789,7.5,3459.444472,57.41935484,1606,256.6666667,0.04886353,0.01853447,0.20085964,1.55499995,0.163,-0.88924873,3.11400008,79.74777222,5.2998848,2.86478901,0.016187,0.244432,0,0,0,0,0,0,0,0,0,0.70677123,0.70476164,1.02173106,15,15,8,0,0,-Inf,Non-reference
519CE0691,38.7365,-121.28879,519,Placer,Urban,15024799,CV,5,119.56,38.7361689,-121.28905,40,351,50796.8,8.5135,665.0728,1.9792,738.3893,54.627,2415,348.3611,0.0514,0.0528,0.3213,1.6445,0.2095,-1.476,5.4117,133.9851,3.7568,1.6867,0.0371,0.161,22.10128,71.49673,75,7,0,0,16.92675,28.45141,24.80211,5.678176,10.73306,11.82471,261,27,2,0,1,-Inf,Non-reference
SGUR103,34.23218,-118.05822,405,Los Angeles,Other,22520987,SC,4,0.4293,34.23324667,-118.0577309,1369,368,70188.70313,6.5,1037,1.78393698,997.333313,39.5,2110,293,0.05262864,0.0317419,0.38263571,1.55900002,0.25999999,-1.72443533,3.6170001,152.708313,3.88751507,1,0.026133,0.17062999,0.62893082,0.62893082,1,0,0,0,0.62893082,0.62893082,0.62893082,0,0,0,0,0,0,0,0,0,Reference
113PCLR1x,39.44854,-123.73616,113,Mendocino,Forest,2665521,NC,1,37.0026,39.4488794,-123.7362824,22,478,110840.5,15.72881356,1229.784091,3.95555556,2223.536915,105.5254237,1600,231.2666667,0.03368681,0.03618572,0.21089492,1.43795434,0.2197372,-0.68403173,2.49687653,81.15462494,3.1325531,1.97752297,0.049684,0.14099699,0.4864523,0.54526652,0,0,0,0,0,0,0,5.37662391,5.49802629,6.79720471,23,18,2,0,0,-Inf,Non-reference
205R00346,37.2597,-121.8701,205,Santa Clara,Other,17695687,CH,2,141.27,37.2597,-121.8701,52,1104,44146,10.94483,847.2384,1.289017,735,64.52184,2213,286.7457,0.04389283,0.03575517,0.2540404,1.51,0.3,-0.13,2.7,97.74618,5.83,4.78,0.26,0.14,15.6039,77.01415,78,1,0,0,8.845076,12.02303,12.05479,3.71846915,11.62219807,8.66130858,190,40,2,0,4,-Inf,Non-reference
532TGR002,38.47303,-120.45674,532,Amador,Forest,17055766,SN,5,23.0373,38.47294227,-120.4565449,1051,685,111168,11.66197183,1334.792453,5.7,2525.126051,76.90140845,2031,309.0333333,0.0503234,0.02113472,0.23492762,1.24681252,0.1785737,-0.93592504,2.35908155,99.67326408,5.43031332,2.68050013,0.02814912,0.205272,0.37504395,0,0,0,0,0,0,0,0,2.45579204,2.60309768,4.0020623,11,10,3,0,0,-Inf,Non-reference
402M00043,34.50144,-119.348,402,Ventura,Forest,17585818,SC,4,126.3323,34.5014449,-119.348,411,1425,66745.8,6.4821,855.153,0.0395,416.8108,35.7359,2304,309.3553,0.0617,0.0278,0.3481,1.5399,0.272,-0.7429,1.7313,69.5303,3.3282,1.7036,0.9998,0.1318,0.00284929,0.00453217,0,0,0,0,0.3761059,0.3059213,2.180685,0.02918605,0.09294616,0.9552296,1,1,1,0,0,0.47,Reference
304SOK,36.98014,-121.95623,304,Santa Cruz,Urban,17684378,CH,3,109.939818,36.9756577,-121.95567,6,957,67375.5,11.0116,1048.1451,2.3053,836.2072,65.3953,1915,279.9618,0.0434,0.0346,0.2493,1.4672,0.2,-0.7453,4.3256,64.7213,6.7628,3.264,0.5065,0.1283,4.07429844,31.71772806,88,0,0,0,12.82704083,33.07401033,10.48387097,4.10270559,8.50351523,17.51277506,70,23,7,0,1,2.5,Non-reference
106WE0574,41.0483,-122.6553,106,Trinity,Forest,8242492,NC,1,1.353044,41.0482693,-122.65655,938,318,147441,15,1460.3334,16.5,5502.6665,104,2010,310.5,0.0314,0.0107,0.1298,1.5021,0.158,-1.0611,2.98,55.371,7.241,4.1575,0.0458,0.1926,0,0,0,0,0,0,0,0,0,5.95137997,5.95137997,5.50273857,1,1,1,0,0,-Inf,Non-reference
536CE0506,37.95416,-120.42416,536,Tuolumne,Forest,17078033,CH,5,50.63963,37.9545977,-120.42444,428,715,75092.2,8.271,885.4117,2.3559,1121.173,55.4065,2280,337.5254,0.0387,0.0138,0.201,1.4458,0.2549,-0.8087,2.0721,152.7236,7.2797,3.5742,0.0405,0.1666,9.146016,14.02777,26,0,0,0,6.314218,8.131849,10.00663,3.881522,4.337764,5.624001,79,31,5,0,3,-Inf,Non-reference
SMC21796,33.99108,-118.40916,404,Los Angeles,Urban,20366113,SC,4,300.1437,33.99113611,-118.4092531,1,551,32284.6,4.88769,415.622,0,373.071,26.0378,2128,274.669,0.053997,0.031467,0.381838,1.59393,0.28678,1.04131,3.83888,33.7068,4.74894,2.16448,0.296133,0.127812,76.95964,84.87194,99,0,0,0,12.36458,8.715596,0.9168304,14.91194,17.22256,22.69587,48,14,3,0,0,4.54,Non-reference
314WE0796,34.68351,-119.79875,314,Santa Barbara,Other,17609495,CH,3,4.949811,34.6835422,-119.80116,1140,861,71562.3,7,973.3636,0,341.9667,38.6154,2105,293.5,0.0623,0.0261,0.3223,1.5438,0.2802,-0.6602,2.4214,70.5201,18.1263,6.7841,1.2125,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-Inf,Reference
SMC00756,34.1501,-118.3907,412,Los Angeles,Urban,22514962,SC,4,444.4881,34.1491445,-118.39101,175,1995,39514.7,6.5597,667.5644,0.4607,784.3363,37.0725,2514,311.3502,0.0533,0.0316,0.3819,1.5707,0.2147,-1.0309,4.835,129.7321,4.9543,2.1005,0.0787,0.149,13.37055,93.41946,91,0,1,0,5.534296,5.773113,8.980583,2.128203,13.76606,15.73582,161,15,2,0,0,-Inf,Non-reference
SMC04661,33.40606,-117.22499,902,San Diego,Other,22548481,SC,9,1597.053,33.4060694,-117.225,115,1962,30492.7,5.869033,438.1665,1.1963,944.0524,32.8985,2448,315.2283,0.07423333,0.07423333,0.4109,1.595267,0.2339,-2.189367,4.6124,140.4874,4.942367,2.598367,0.0354,0.1639,7.602056,2.12718,4,3,6,12,8.51737,10.55478,15.12532,2.597899,2.609156,2.267752,1755,14,0,0,0,0.23,Non-reference
504TMCTVR,39.979730000000004,-122.0681,504,Tehama,Ag,12070994,CV,5,160.994,39.9798781,-122.06812,63,1198,55526.2,10.7392,1056.003,2.7409,2363.46,73.152,2418,337.3523,0.0369,0.0265,0.1989,1.515,0.2097,-0.8467,3.0949,80.1992,4.9011,2.5082,0.0286,0.2177,0.06093607,0.09628203,0,0,2,26,0.5076142,0.7554436,4.712535,0.523544,0.570668,1.280804,11,3,3,0,0,-Inf,Non-reference
801RB8167,34.16334,-117.18079,801,San Bernardino,Other,0,SC,8,43.9947,34.16362472,-117.1818368,604,1361,43635.4,6.85401,808.17,3.98077,1334.35,41.1387,2325,304.904,0.061312,0.031179,0.395485,1.5858,0.170679,-1.64874,8.45512,147.021,3.82261,1.71527,0.029916,0.163961,1.071947,0.8901943,0,0,0,0,4.635558,4.288296,6.930693,1.904536,1.890067,3.603427,8,8,1,0,0,-Inf,Non-reference
506WSC3xx,40.7315,-122.49986,506,Shasta,Other,7966097,CH,5,9.7461,40.72915132,-122.4994193,554,862,196061,13.73333333,1933.478261,8.08333333,5052.85332,94.76666667,2083,314.4166667,0.03234425,0.01458169,0.14731428,1.40649716,0.19946121,-0.94146002,1.94986042,86.29263378,6.41307294,4.01785058,0.03998225,0.23284486,0,0,0,0,0,0,0,0,0,3.2087003100000002,3.2087003100000002,3.98087852,0,0,0,0,0,-Inf,Non-reference
518HGY101,40.1153,-120.64505,518,Plumas,Forest,8026710,SN,5,48.65602,40.1153109,-120.64507,1396,985,59649.8,9.2517,860.8761,4.1695,2663.211,63.551,1665,263.2203,0.04596667,0.01976667,0.1985667,1.4587,0.1375,-1.663033,14.40533,152.055,4.007333,1.881133,0.02626667,0.1756667,0,0,0,0,0,0,0,0,0,0.6211364,0.319096,0.9960432,2,0,0,0,0,-Inf,Reference
901NP9BWR,33.52899,-117.427,901,Riverside,Other,0,SC,9,13.1582,33.5289858,-117.42748,318,667,33980.7,6,494.877,0,592.3145,35.1306,2460,299.7532,0.0625,0.0625,0.3956,1.5678,0.2886,-1.498033,4.007733,124.3792,4.618733,2.886467,0.032,0.1381333,0,0,0,0,0,0,1.060917,0.0524109,0,0.261507,0.01507908,0,1,0,0,0,0,-Inf,Reference
412M08630,34.05961,-118.08902,412,Los Angeles,Urban,22515828,SC,4,55.2645,34.058515,-118.08843,77,614,35872.5,5.99422,481.024194,0.968472,652.304607,29.526012,2515,319.412698,0.052862,0.031708,0.382657,1.649009,0.287,2.086583,2.497,2.838305,1.523584,0.111111,0.110086,0.125366,83.586027,95.226063,99,0,0,0,14.787069,4.085802,1.093356,13.85308,14.661445,10.353287,42,19,4,0,0,4.2,Non-reference
SMC04795,34.47989,-119.17067,402,Ventura,Forest,17586496,SC,4,4.514194,34.479889,-119.17068,675,956,68645.3,7,682.4667,0,493.7222,38.59613,2063,310.5555,0.0605,0.0605,0.3585,1.543867,0.2867667,-0.7433,1.8008,69.5252,3.2505,1.677,0.9986,0.1319,0,0,0,0,0,0,1.1323,1.1323,1.846154,0,0,0,0,0,0,0,0,0,Reference
105CE0685,41.77138,-122.605,105,Siskiyou,Urban,3917120,NC,1,132.329992,41.7715154,-122.60436,741,1077,52118.69922,11.3636,580.349,11.5987,4997.6851,80.1007,1836,308.0828,0.0308,0.0081,0.1175,1.4938,0.1872,-0.3843,2.5961,127.1347,4.8562,6.9793,0.0537,0.1342,5.65248444,6.04898901,2,2,5,0,2.77250621,2.75478355,2.57255937,2.73271993,2.19985872,1.39705214,57,12,0,0,8,-Inf,Non-reference
519PS0340,38.75471,-121.23614,519,Placer,Other,15022285,CH,5,47.03701,38.7547261,-121.23612,71,235,50998.4,9,670.3962,1.9649,679.9156,56.0559,2403,345.3158,0.0517,0.0537,0.3252667,1.6284,0.2067667,-1.3596,5.163067,122.1606,4.2242,2.0625,0.0283,0.1897,8.551487,18.13503,50,4,6,0,15.95564,19.76234,47.44376,4.36743,4.903601,6.443348,76,32,0,0,1,-Inf,Non-reference
801M16749,34.07681,-117.0854,801,San Bernardino,Other,22558086,SC,8,117.4337,34.0770567,-117.08737,659,2754,33591.7,9.4613,820.6741,5.1511,3120.666,56.953,2545,262.5684,0.077,0.0302,0.4183,1.5491,0.1053,-1.5929,9.0696,147.1046,3.5835,1.5764,0.0302,0.1482,0.4751358,0.7312841,0,0,1,8,2.308241,3.817551,2.684564,0.6243535,0.8752021,1.220417,32,2,0,0,0,-Inf,Non-reference
309ARCBRC,36.23599,-121.48434,309,Monterey,Forest,8203373,CH,3,283.516756,36.2360842,-121.48341,243,1544,59208,11.2883,1004.4623,1.0556,678.9528,64.4518,2243,301.8596,0.0416,0.026,0.2285,1.5874,0.1853,-1.0055,5.7678,116.8878,5.6095,2.9772,0.2557,0.1359,0.00126974,0.00228938,0,0,0,0,0.70565828,1.11034799,3.81679389,0.26506681,0.38950532,1.08620004,25,4,0,0,0,0.07,Reference
509DRCBPC,40.1659,-121.60067,509,Tehama,Forest,8020610,SN,5,311.5659,40.1661181,-121.60047,885,1509,125200.5,12.5617,1523.738,4.6626,3953.562,87.69203,1847,287.942,0.03796667,0.03796667,0.1905333,1.2349,0.1658667,-0.6149333,3.252233,108.9917,5.987833,3.411167,0.0178,0.2629,0.1025528,0.08521634,0,0,0,0,1.395008,1.67134,0,1.355704,1.430723,0.2379034,30,3,0,0,1,-Inf,Non-reference
LAUT401,34.27758,-118.21266,412,Los Angeles,Other,22514618,SC,4,232.0893,34.27741935,-118.2139278,590,1584,56051.10156,6.66573427,785.1496212,2.47884462,861.32944,40.67832168,2325,302.5268817,0.05287761,0.03168932,0.38245842,1.56363168,0.17154258,-1.77262103,5.29261438,165.6427722,5.9941438,0.84946237,0.04839469,0.15641925,0.23693466,0.80085228,1,0,0,0,2.65203954,5.53984056,7.5,0.2685932,0.47104908,0,25,4,0,0,0,-Inf,Non-reference
SMC01470,33.87962,-117.95475,845,Orange,Urban,22525737,SC,8,6.039,33.87924858,-117.9559123,42,119,28796.40039,5,372.125,0.963552,330.7000122,27.94736842,2451,300.7142857,0.05312675,0.03170412,0.38314115,1.64900005,0.287,2.10662055,2.49699998,2.22647691,1.517079,0,0.11041,0.125222,72.39940387,72.39940387,80,0,0,0,22.45901639,22.45901639,19.07654921,9.74567723,9.74567723,11.26291905,8,8,4,0,0,-Inf,Non-reference
408BA0268,34.32646,-118.7182,408,Ventura,Other,17563660,SC,4,3.738183,34.3261185,-118.71846,431,392,45063.9,5.0833,498.125,0,355.9167,29,2490,332.75,0.0564,0.0304,0.3742,1.5484,0.2586,-0.7889,5.245,72.6226,7.4741,2.926,0.457,0.119,1.879971,1.879971,9,0,0,0,11.37624,11.35213,16.19718,4.167293,4.167293,3.490911,13,13,5,0,1,1.74,Non-reference
630PS0005,38.0658,-119.22584,630,Mono,Other,8915563,SN,6,16.50314,38.066096,-119.22505,2766,993,57709,13.7292,810.7368,15.4737,4574.865,100.2292,1284,196.0526,0.0492,0.0108,0.2124,1.1684,0.1305,-1.16,9.025,95.1686,4.7725,2.0956,0.0815,0.1322,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,0,0.09,Reference
LALT450,34.18156,-118.17218,412,Los Angeles,Urban,22515822,SC,4,76.4415,34.18037142,-118.1725461,286,1581,50043.10156,6.21367521,714.1657143,1.67872512,918.9232427,35.96153846,2520,312.5913978,0.05291951,0.03168489,0.38248642,1.58250555,0.26403816,-1.30543171,3.41049218,130.7038501,3.78420106,0.05376344,0.04964353,0.15425407,9.93583328,30.59062659,40,0,0,0,13.69988815,32.92420748,38.03680982,2.47752502,7.73379419,12.63353471,54,49,10,2,2,-Inf,Non-reference
845M10601,33.90791,-117.88829,845,Orange,Urban,22527365,SC,8,2.9385,33.90709587,-117.88735057,86,104,30422.30078,5,379.3333333,0.963552,382.3222351,27.81818182,2536,304.75,0.05295845,0.03172326,0.38307116,1.57154535,0.28152984,2.10662055,5.83799982,2.22647691,1.517079,0,0.11041,0.12525146,90.22970904,90.22970904,81,0,0,0,9.21898928,9.21898928,18.50353893,13.60349711,13.60349711,14.60242375,9,9,3,0,0,2.76,Non-reference
SMC00395,34.67857,-118.82549,403,Los Angeles,Forest,17569309,SC,4,0.4014,34.6778916,-118.8267068,897,151,32555.40039,5,360,1.15966499,455.1000061,31,2099,328,0.05928792,0.02887249,0.36330837,1.5552851,0.25495027,-0.79320109,3.92233324,81.89925385,3.43516493,0,0.073025,0.116918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-Inf,Reference
902LMC778,33.47789,-117.14212,902,Riverside,NA,22549073,SC,9,573.6852,33.47790436,-117.1420053,296,1093,29982.30078,5.36368778,376.3318078,2.2423215,977.695432,29.75,2586,353.1410072,0.07286588,0.03069136,0.41074246,1.61280759,0.27593735,-0.74201339,4.08863005,97.11437753,3.89308872,0.9971223,0.05460156,0.14270411,16.9201855,57.3392555,33,3,0,0,13.64075629,19.89565708,28.88059701,4.01342699,8.1744657,6.67462934,1068,94,8,0,0,0.27,Non-reference
305UVCASC,37.0866,-121.79451,305,Santa Clara,Forest,17661237,CH,3,9.800232,37.0866973,-121.79445,308,844,100229.5,12.5172,1152.652,2.25,1038.511,75.2069,2126,287.0833,0.0433,0.034,0.2479,1.5237,0.2818,-0.8149,3.3746,74.7171,11.7627,10.0671,0.9658,0.1093,0.02754821,0.01862197,0,0,0,0,4.0955,4.096834,0,1.681189,1.578232,1.988433,1,1,0,0,0,-Inf,Reference
ACJ01,33.52412,-117.73851,901,Orange,Other,20350539,SC,9,82.6092,33.52270871,-117.73815602,13,724,32069.30078,6,379.5846154,0,485.0863464,33.02409639,2345,297.52,0.05758926,0.03148514,0.38856701,1.54602774,0.28546332,-0.58355162,1.61276384,62.982805,13.62572767,5.07816259,1.03687125,0.1154279,55.79596461,37.7240872,2,0,0,0,18.36514577,14.18283192,5.50271739,11.21639913,7.64321959,1.82941172,327,66,0,0,0,-Inf,Non-reference
205SAR060,37.27219,-122.01633,205,Santa Clara,Urban,17693061,CH,2,26.285477,37.2722047,-122.01633,101,880,42881.69922,9.275,818.2016333,1.1146,644.4914667,55.3863,2210,284.2916667,0.04466667,0.04273333,0.26256667,1.46663333,0.25576667,0.56103333,2.47926667,58.72006667,5.10113333,2.6559,0.25913333,0.13166667,5.87289093,19.7276495,65,0,0,0,12.00588658,29.79277679,34.7985348,3.87240546,7.04501356,10.67520097,37,13,3,0,1,2.11,Non-reference
535CR0035,37.55588,-121.1505,541,Stanislaus,Other,2820096,CV,5,25370.60146,37.55586141,-121.1504935,9,4211,27515.6,8.81318991,662.1480802,1.86541358,1196.714915,54.3353756,2439,312.7600039,0.04017774,0.01581083,0.2050685,1.50725994,0.24173373,-0.24676845,5.86778338,88.64345156,3.98000738,2.17324388,0.12089367,0.14354666,1.43998386,1.45055173,1,22,84,58,22.13745007,0,0,1.0179864,1.50505153,1.06796772,8052,24,0,0,0,-Inf,Non-reference
903SLRRFR,33.22619,-117.34422000000001,903,San Diego,Other,20342539,SC,9,1429.9713,33.22598395,-117.3441526,10,1980,25709.90039,6.16028979,508.6366708,2.24809699,1680.956125,37.52705456,2107,316.4425087,0.08398521,0.03076524,0.42120499,1.58014452,0.22074232,-1.94890532,6.67663084,126.538715,4.32577147,2.14866434,0.06519541,0.15463045,5.14180949,59.74792277,73,9,0,0,8.31132065,14.14121142,14.22222222,0.12896054,8.2249291,8.62936838,762,4,0,0,0,-Inf,Non-reference
