"Stratum","BiostimVar","BIgoal","BIgoal2","Prob","Prob2","Response","BSPretty","DevSet","Est","l95","u95"
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p95","95% rel prob","ASCI_D","Total N","Val",0.318318318318318,0.0750750750750751,0.534534534534534
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p90","90% rel prob","ASCI_D","Total N","Cal",0.594594594594595,0.378378378378378,0.831831831831832
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p90","90% rel prob","ASCI_D","Total N","Val",0.594594594594595,0.378378378378378,0.831831831831832
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p80","80% rel prob","ASCI_D","Total N","Cal",1.08108108108108,0.846846846846847,1.4024024024024
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p80","80% rel prob","ASCI_D","Total N","Val",1.08108108108108,0.846846846846847,1.4024024024024
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p50","50% rel prob","ASCI_D","Total N","Cal",2.34534534534535,1.91591591591592,Inf
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p50","50% rel prob","ASCI_D","Total N","Val",2.34534534534535,1.91591591591592,Inf
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p95","95% rel prob","ASCI_D","Total P","Cal",0.0405405405405405,0.00750750750750751,0.0690690690690691
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p95","95% rel prob","ASCI_D","Total P","Val",0.0405405405405405,0.00750750750750751,0.0690690690690691
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p90","90% rel prob","ASCI_D","Total P","Cal",0.0765765765765766,0.048048048048048,0.108108108108108
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p90","90% rel prob","ASCI_D","Total P","Val",0.0765765765765766,0.048048048048048,0.108108108108108
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p80","80% rel prob","ASCI_D","Total P","Cal",0.141141141141141,0.10960960960961,0.184684684684685
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p80","80% rel prob","ASCI_D","Total P","Val",0.141141141141141,0.10960960960961,0.184684684684685
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p50","50% rel prob","ASCI_D","Total P","Cal",0.307807807807808,0.249249249249249,0.408408408408408
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p50","50% rel prob","ASCI_D","Total P","Val",0.307807807807808,0.249249249249249,0.408408408408408
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p95","95% rel prob","ASCI_D","Chl-a","Cal",23.7237237237237,3.9039039039039,40.8408408408408
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p95","95% rel prob","ASCI_D","Chl-a","Val",23.7237237237237,3.9039039039039,40.8408408408408
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p90","90% rel prob","ASCI_D","Chl-a","Cal",45.045045045045,27.6276276276276,63.963963963964
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p90","90% rel prob","ASCI_D","Chl-a","Val",45.045045045045,27.6276276276276,63.963963963964
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p80","80% rel prob","ASCI_D","Chl-a","Cal",83.1831831831832,64.2642642642643,111.111111111111
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p80","80% rel prob","ASCI_D","Chl-a","Val",83.1831831831832,64.2642642642643,111.111111111111
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p50","50% rel prob","ASCI_D","Chl-a","Cal",185.585585585586,148.348348348348,251.951951951952
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p50","50% rel prob","ASCI_D","Chl-a","Val",185.585585585586,148.348348348348,251.951951951952
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p95","95% rel prob","ASCI_D","AFDM","Cal",1.2012012012012,0.225225225225225,2.02702702702703
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p95","95% rel prob","ASCI_D","AFDM","Val",1.2012012012012,0.225225225225225,2.02702702702703
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p90","90% rel prob","ASCI_D","AFDM","Cal",2.32732732732733,1.42642642642643,3.07807807807808
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p90","90% rel prob","ASCI_D","AFDM","Val",2.32732732732733,1.42642642642643,3.07807807807808
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p80","80% rel prob","ASCI_D","AFDM","Cal",4.2042042042042,3.37837837837838,5.18018018018018
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p80","80% rel prob","ASCI_D","AFDM","Val",4.2042042042042,3.37837837837838,5.18018018018018
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p50","50% rel prob","ASCI_D","AFDM","Cal",9.00900900900901,7.58258258258258,11.2612612612613
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p50","50% rel prob","ASCI_D","AFDM","Val",9.00900900900901,7.58258258258258,11.2612612612613
"California","PCT_MAP","Ref01","Ref01","p95","95% rel prob","ASCI_D","% cover","Cal",10.8108108108108,0.500500500500501,18.3183183183183
"California","PCT_MAP","Ref01","Ref01","p95","95% rel prob","ASCI_D","% cover","Val",10.8108108108108,0.500500500500501,18.3183183183183
"California","PCT_MAP","Ref01","Ref01","p90","90% rel prob","ASCI_D","% cover","Cal",20.3203203203203,12.1121121121121,27.8278278278278
"California","PCT_MAP","Ref01","Ref01","p90","90% rel prob","ASCI_D","% cover","Val",20.3203203203203,12.1121121121121,27.8278278278278
"California","PCT_MAP","Ref01","Ref01","p80","80% rel prob","ASCI_D","% cover","Cal",36.8368368368368,29.2292292292292,47.5475475475476
"California","PCT_MAP","Ref01","Ref01","p80","80% rel prob","ASCI_D","% cover","Val",36.8368368368368,29.2292292292292,47.5475475475476
"California","PCT_MAP","Ref01","Ref01","p50","50% rel prob","ASCI_D","% cover","Cal",80.0800800800801,64.964964964965,Inf
"California","PCT_MAP","Ref01","Ref01","p50","50% rel prob","ASCI_D","% cover","Val",80.0800800800801,64.964964964965,Inf
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p95","95% rel prob","ASCI_H","Total N","Cal",0.372372372372372,0.0990990990990991,0.621621621621622
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p95","95% rel prob","ASCI_H","Total N","Val",0.372372372372372,0.0990990990990991,0.621621621621622
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p90","90% rel prob","ASCI_H","Total N","Cal",0.696696696696697,0.447447447447447,0.966966966966967
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p90","90% rel prob","ASCI_H","Total N","Val",0.696696696696697,0.447447447447447,0.966966966966967
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p80","80% rel prob","ASCI_H","Total N","Cal",1.25825825825826,0.984984984984985,1.63363363363363
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p80","80% rel prob","ASCI_H","Total N","Val",1.25825825825826,0.984984984984985,1.63363363363363
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p50","50% rel prob","ASCI_H","Total N","Cal",2.6966966966967,2.2012012012012,Inf
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p50","50% rel prob","ASCI_H","Total N","Val",2.6966966966967,2.2012012012012,Inf
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p95","95% rel prob","ASCI_H","Total P","Cal",0.0465465465465465,0.0105105105105105,0.0765765765765766
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p95","95% rel prob","ASCI_H","Total P","Val",0.0465465465465465,0.0105105105105105,0.0765765765765766
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p90","90% rel prob","ASCI_H","Total P","Cal",0.0870870870870871,0.0555555555555556,0.12012012012012
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p90","90% rel prob","ASCI_H","Total P","Val",0.0870870870870871,0.0555555555555556,0.12012012012012
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p80","80% rel prob","ASCI_H","Total P","Cal",0.156156156156156,0.123123123123123,0.205705705705706
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p80","80% rel prob","ASCI_H","Total P","Val",0.156156156156156,0.123123123123123,0.205705705705706
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p50","50% rel prob","ASCI_H","Total P","Cal",0.337837837837838,0.273273273273273,0.448948948948949
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p50","50% rel prob","ASCI_H","Total P","Val",0.337837837837838,0.273273273273273,0.448948948948949
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p95","95% rel prob","ASCI_H","Chl-a","Cal",22.5225225225225,5.1051051051051,37.8378378378378
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p95","95% rel prob","ASCI_H","Chl-a","Val",22.5225225225225,5.1051051051051,37.8378378378378
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p90","90% rel prob","ASCI_H","Chl-a","Cal",42.6426426426426,27.3273273273273,59.1591591591592
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p90","90% rel prob","ASCI_H","Chl-a","Val",42.6426426426426,27.3273273273273,59.1591591591592
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p80","80% rel prob","ASCI_H","Chl-a","Cal",77.7777777777778,60.960960960961,100.900900900901
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p80","80% rel prob","ASCI_H","Chl-a","Val",77.7777777777778,60.960960960961,100.900900900901
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p50","50% rel prob","ASCI_H","Chl-a","Cal",168.468468468468,136.936936936937,221.621621621622
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p50","50% rel prob","ASCI_H","Chl-a","Val",168.468468468468,136.936936936937,221.621621621622
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p95","95% rel prob","ASCI_H","AFDM","Cal",1.35135135135135,0.3003003003003,2.25225225225225
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p95","95% rel prob","ASCI_H","AFDM","Val",1.35135135135135,0.3003003003003,2.25225225225225
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p90","90% rel prob","ASCI_H","AFDM","Cal",2.55255255255255,1.65165165165165,3.45345345345345
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p90","90% rel prob","ASCI_H","AFDM","Val",2.55255255255255,1.65165165165165,3.45345345345345
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p80","80% rel prob","ASCI_H","AFDM","Cal",4.57957957957958,3.75375375375375,5.7057057057057
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p80","80% rel prob","ASCI_H","AFDM","Val",4.57957957957958,3.75375375375375,5.7057057057057
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p50","50% rel prob","ASCI_H","AFDM","Cal",9.83483483483483,8.25825825825826,12.3873873873874
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p50","50% rel prob","ASCI_H","AFDM","Val",9.83483483483483,8.25825825825826,12.3873873873874
"California","PCT_MAP","Ref01","Ref01","p95","95% rel prob","ASCI_H","% cover","Cal",12.1121121121121,1.2012012012012,20.1201201201201
"California","PCT_MAP","Ref01","Ref01","p95","95% rel prob","ASCI_H","% cover","Val",12.1121121121121,1.2012012012012,20.1201201201201
"California","PCT_MAP","Ref01","Ref01","p90","90% rel prob","ASCI_H","% cover","Cal",22.6226226226226,14.1141141141141,30.9309309309309
"California","PCT_MAP","Ref01","Ref01","p90","90% rel prob","ASCI_H","% cover","Val",22.6226226226226,14.1141141141141,30.9309309309309
"California","PCT_MAP","Ref01","Ref01","p80","80% rel prob","ASCI_H","% cover","Cal",40.7407407407407,32.3323323323323,53.4534534534535
"California","PCT_MAP","Ref01","Ref01","p80","80% rel prob","ASCI_H","% cover","Val",40.7407407407407,32.3323323323323,53.4534534534535
"California","PCT_MAP","Ref01","Ref01","p50","50% rel prob","ASCI_H","% cover","Cal",87.0870870870871,69.7697697697698,Inf
"California","PCT_MAP","Ref01","Ref01","p50","50% rel prob","ASCI_H","% cover","Val",87.0870870870871,69.7697697697698,Inf
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p95","95% rel prob","CSCI","Total N","Cal",1.15315315315315,0.576576576576577,1.74774774774775
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p95","95% rel prob","CSCI","Total N","Val",1.15315315315315,0.576576576576577,1.74774774774775
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p90","90% rel prob","CSCI","Total N","Cal",2.11111111111111,1.53153153153153,2.84984984984985
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p90","90% rel prob","CSCI","Total N","Val",2.11111111111111,1.53153153153153,2.84984984984985
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p80","80% rel prob","CSCI","Total N","Cal",Inf,2.95195195195195,Inf
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p80","80% rel prob","CSCI","Total N","Val",Inf,2.95195195195195,Inf
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p50","50% rel prob","CSCI","Total N","Cal",Inf,Inf,Inf
"California","Nitrogen_Total_mgPerL","Ref01","Ref01","p50","50% rel prob","CSCI","Total N","Val",Inf,Inf,Inf
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p95","95% rel prob","CSCI","Total P","Cal",0.232732732732733,0.10960960960961,0.388888888888889
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p95","95% rel prob","CSCI","Total P","Val",0.232732732732733,0.10960960960961,0.388888888888889
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p90","90% rel prob","CSCI","Total P","Cal",0.432432432432432,0.295795795795796,0.665165165165165
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p90","90% rel prob","CSCI","Total P","Val",0.432432432432432,0.295795795795796,0.665165165165165
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p80","80% rel prob","CSCI","Total P","Cal",0.77027027027027,0.567567567567568,1.17567567567568
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p80","80% rel prob","CSCI","Total P","Val",0.77027027027027,0.567567567567568,1.17567567567568
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p50","50% rel prob","CSCI","Total P","Cal",Inf,1.2042042042042,Inf
"California","Phosphorus_as_P_mgPerL","Ref01","Ref01","p50","50% rel prob","CSCI","Total P","Val",Inf,1.2042042042042,Inf
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p95","95% rel prob","CSCI","Chl-a","Cal",31.5315315315315,16.2162162162162,45.6456456456456
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p95","95% rel prob","CSCI","Chl-a","Val",31.5315315315315,16.2162162162162,45.6456456456456
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p90","90% rel prob","CSCI","Chl-a","Cal",57.0570570570571,42.9429429429429,73.5735735735736
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p90","90% rel prob","CSCI","Chl-a","Val",57.0570570570571,42.9429429429429,73.5735735735736
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p80","80% rel prob","CSCI","Chl-a","Cal",98.4984984984985,81.0810810810811,124.024024024024
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p80","80% rel prob","CSCI","Chl-a","Val",98.4984984984985,81.0810810810811,124.024024024024
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p50","50% rel prob","CSCI","Chl-a","Cal",197.597597597598,163.663663663664,252.252252252252
"California","Chlorophyll_a_mgPerm2","Ref01","Ref01","p50","50% rel prob","CSCI","Chl-a","Val",197.597597597598,163.663663663664,252.252252252252
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p95","95% rel prob","CSCI","AFDM","Cal",2.17717717717718,1.12612612612613,3.15315315315315
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p95","95% rel prob","CSCI","AFDM","Val",2.17717717717718,1.12612612612613,3.15315315315315
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p90","90% rel prob","CSCI","AFDM","Cal",3.97897897897898,3.003003003003,5.03003003003003
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p90","90% rel prob","CSCI","AFDM","Val",3.97897897897898,3.003003003003,5.03003003003003
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p80","80% rel prob","CSCI","AFDM","Cal",6.83183183183183,5.63063063063063,8.63363363363363
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p80","80% rel prob","CSCI","AFDM","Val",6.83183183183183,5.63063063063063,8.63363363363363
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p50","50% rel prob","CSCI","AFDM","Cal",13.6636636636637,11.2612612612613,17.5675675675676
"California","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p50","50% rel prob","CSCI","AFDM","Val",13.6636636636637,11.2612612612613,17.5675675675676
"California","PCT_MAP","Ref01","Ref01","p95","95% rel prob","CSCI","% cover","Cal",16.8168168168168,5.2052052052052,25.8258258258258
"California","PCT_MAP","Ref01","Ref01","p95","95% rel prob","CSCI","% cover","Val",16.8168168168168,5.2052052052052,25.8258258258258
"California","PCT_MAP","Ref01","Ref01","p90","90% rel prob","CSCI","% cover","Cal",30.4304304304304,21.3213213213213,41.5415415415415
"California","PCT_MAP","Ref01","Ref01","p90","90% rel prob","CSCI","% cover","Val",30.4304304304304,21.3213213213213,41.5415415415415
"California","PCT_MAP","Ref01","Ref01","p80","80% rel prob","CSCI","% cover","Cal",52.7527527527528,41.6416416416416,73.0730730730731
"California","PCT_MAP","Ref01","Ref01","p80","80% rel prob","CSCI","% cover","Val",52.7527527527528,41.6416416416416,73.0730730730731
"California","PCT_MAP","Ref01","Ref01","p50","50% rel prob","CSCI","% cover","Cal",Inf,82.2822822822823,Inf
"California","PCT_MAP","Ref01","Ref01","p50","50% rel prob","CSCI","% cover","Val",Inf,82.2822822822823,Inf
"Wet","Nitrogen_Total_mgPerL","Ref01","Ref01","p95","95% rel prob","ASCI_D","Total N","Cal",0.189189189189189,-Inf,Inf
"Wet","Nitrogen_Total_mgPerL","Ref01","Ref01","p95","95% rel prob","ASCI_D","Total N","Val",0.189189189189189,-Inf,Inf
"Wet","Nitrogen_Total_mgPerL","Ref01","Ref01","p90","90% rel prob","ASCI_D","Total N","Cal",0.315315315315315,0.168168168168168,Inf
"Wet","Nitrogen_Total_mgPerL","Ref01","Ref01","p90","90% rel prob","ASCI_D","Total N","Val",0.315315315315315,0.168168168168168,Inf
"Wet","Nitrogen_Total_mgPerL","Ref01","Ref01","p80","80% rel prob","ASCI_D","Total N","Cal",0.495495495495495,0.264264264264264,Inf
"Wet","Nitrogen_Total_mgPerL","Ref01","Ref01","p80","80% rel prob","ASCI_D","Total N","Val",0.495495495495495,0.264264264264264,Inf
"Wet","Nitrogen_Total_mgPerL","Ref01","Ref01","p50","50% rel prob","ASCI_D","Total N","Cal",0.870870870870871,0.438438438438438,Inf
"Wet","Nitrogen_Total_mgPerL","Ref01","Ref01","p50","50% rel prob","ASCI_D","Total N","Val",0.870870870870871,0.438438438438438,Inf
"Wet","Phosphorus_as_P_mgPerL","Ref01","Ref01","p95","95% rel prob","ASCI_D","Total P","Cal",0.039039039039039,0.00900900900900901,0.0765765765765766
"Wet","Phosphorus_as_P_mgPerL","Ref01","Ref01","p95","95% rel prob","ASCI_D","Total P","Val",0.039039039039039,0.00900900900900901,0.0765765765765766
"Wet","Phosphorus_as_P_mgPerL","Ref01","Ref01","p90","90% rel prob","ASCI_D","Total P","Cal",0.0630630630630631,0.039039039039039,0.136636636636637
"Wet","Phosphorus_as_P_mgPerL","Ref01","Ref01","p90","90% rel prob","ASCI_D","Total P","Val",0.0630630630630631,0.039039039039039,0.136636636636637
"Wet","Phosphorus_as_P_mgPerL","Ref01","Ref01","p80","80% rel prob","ASCI_D","Total P","Cal",0.0975975975975976,0.0660660660660661,0.235735735735736
"Wet","Phosphorus_as_P_mgPerL","Ref01","Ref01","p80","80% rel prob","ASCI_D","Total P","Val",0.0975975975975976,0.0660660660660661,0.235735735735736
"Wet","Phosphorus_as_P_mgPerL","Ref01","Ref01","p50","50% rel prob","ASCI_D","Total P","Cal",0.166666666666667,0.10960960960961,0.441441441441441
"Wet","Phosphorus_as_P_mgPerL","Ref01","Ref01","p50","50% rel prob","ASCI_D","Total P","Val",0.166666666666667,0.10960960960961,0.441441441441441
"Wet","Chlorophyll_a_mgPerm2","Ref01","Ref01","p95","95% rel prob","ASCI_D","Chl-a","Cal",43.2432432432432,8.10810810810811,Inf
"Wet","Chlorophyll_a_mgPerm2","Ref01","Ref01","p95","95% rel prob","ASCI_D","Chl-a","Val",43.2432432432432,8.10810810810811,Inf
"Wet","Chlorophyll_a_mgPerm2","Ref01","Ref01","p90","90% rel prob","ASCI_D","Chl-a","Cal",72.972972972973,37.2372372372372,Inf
"Wet","Chlorophyll_a_mgPerm2","Ref01","Ref01","p90","90% rel prob","ASCI_D","Chl-a","Val",72.972972972973,37.2372372372372,Inf
"Wet","Chlorophyll_a_mgPerm2","Ref01","Ref01","p80","80% rel prob","ASCI_D","Chl-a","Cal",115.615615615616,62.7627627627628,Inf
"Wet","Chlorophyll_a_mgPerm2","Ref01","Ref01","p80","80% rel prob","ASCI_D","Chl-a","Val",115.615615615616,62.7627627627628,Inf
"Wet","Chlorophyll_a_mgPerm2","Ref01","Ref01","p50","50% rel prob","ASCI_D","Chl-a","Cal",205.705705705706,109.009009009009,Inf
"Wet","Chlorophyll_a_mgPerm2","Ref01","Ref01","p50","50% rel prob","ASCI_D","Chl-a","Val",205.705705705706,109.009009009009,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p95","95% rel prob","ASCI_D","AFDM","Cal",4.12912912912913,0.750750750750751,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p95","95% rel prob","ASCI_D","AFDM","Val",4.12912912912913,0.750750750750751,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p90","90% rel prob","ASCI_D","AFDM","Cal",6.98198198198198,3.003003003003,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p90","90% rel prob","ASCI_D","AFDM","Val",6.98198198198198,3.003003003003,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p80","80% rel prob","ASCI_D","AFDM","Cal",11.2612612612613,5.1051051051051,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p80","80% rel prob","ASCI_D","AFDM","Val",11.2612612612613,5.1051051051051,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p50","50% rel prob","ASCI_D","AFDM","Cal",20.3453453453453,9.00900900900901,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref01","Ref01","p50","50% rel prob","ASCI_D","AFDM","Val",20.3453453453453,9.00900900900901,Inf
"Wet","PCT_MAP","Ref01","Ref01","p95","95% rel prob","ASCI_D","% cover","Cal",100,-Inf,Inf
"Wet","PCT_MAP","Ref01","Ref01","p95","95% rel prob","ASCI_D","% cover","Val",100,-Inf,Inf
"Wet","PCT_MAP","Ref01","Ref01","p90","90% rel prob","ASCI_D","% cover","Cal",Inf,25.3253253253253,Inf
"Wet","PCT_MAP","Ref01","Ref01","p90","90% rel prob","ASCI_D","% cover","Val",Inf,25.3253253253253,Inf
"Wet","PCT_MAP","Ref01","Ref01","p80","80% rel prob","ASCI_D","% cover","Cal",Inf,57.5575575575576,Inf
"Wet","PCT_MAP","Ref01","Ref01","p80","80% rel prob","ASCI_D","% cover","Val",Inf,57.5575575575576,Inf
"Wet","PCT_MAP","Ref01","Ref01","p50","50% rel prob","ASCI_D","% cover","Cal",Inf,Inf,Inf
"Wet","PCT_MAP","Ref01","Ref01","p50","50% rel prob","ASCI_D","% cover","Val",Inf,Inf,Inf
"Wet","Nitrogen_Total_mgPerL","Ref01","Ref01","p95","95% rel prob","ASCI_H","Total N","Cal",Inf,-Inf,Inf
"Wet","Nitrogen_Total_mgPerL","Ref01","Ref01","p95","95% rel prob","ASCI_H","Total N","Val",Inf,-Inf,Inf
"Wet","Nitrogen_Total_mgPerL","Ref01","Ref01","p90","90% rel prob","ASCI_H","Total N","Cal",Inf,0.192192192192192,Inf
"Wet","Nitrogen_Total_mgPerL","Ref01","Ref01","p90","90% rel prob","ASCI_H","Total N","Val",Inf,0.192192192192192,Inf
"Wet","Nitrogen_Total_mgPerL","Ref01","Ref01","p80","80% rel prob","ASCI_H","Total N","Cal",Inf,0.321321321321321,Inf
"Wet","Nitrogen_Total_mgPerL","Ref01","Ref01","p80","80% rel prob","ASCI_H","Total N","Val",Inf,0.321321321321321,Inf
"Wet","Nitrogen_Total_mgPerL","Ref01","Ref01","p50","50% rel prob","ASCI_H","Total N","Cal",Inf,0.552552552552553,Inf
"Wet","Nitrogen_Total_mgPerL","Ref01","Ref01","p50","50% rel prob","ASCI_H","Total N","Val",Inf,0.552552552552553,Inf
"Wet","Phosphorus_as_P_mgPerL","Ref01","Ref01","p95","95% rel prob","ASCI_H","Total P","Cal",0.10960960960961,0.0285285285285285,Inf
"Wet","Phosphorus_as_P_mgPerL","Ref01","Ref01","p95","95% rel prob","ASCI_H","Total P","Val",0.10960960960961,0.0285285285285285,Inf
"Wet","Phosphorus_as_P_mgPerL","Ref01","Ref01","p90","90% rel prob","ASCI_H","Total P","Cal",0.184684684684685,0.0615615615615616,Inf
"Wet","Phosphorus_as_P_mgPerL","Ref01","Ref01","p90","90% rel prob","ASCI_H","Total P","Val",0.184684684684685,0.0615615615615616,Inf
"Wet","Phosphorus_as_P_mgPerL","Ref01","Ref01","p80","80% rel prob","ASCI_H","Total P","Cal",0.288288288288288,0.0930930930930931,Inf
"Wet","Phosphorus_as_P_mgPerL","Ref01","Ref01","p80","80% rel prob","ASCI_H","Total P","Val",0.288288288288288,0.0930930930930931,Inf
"Wet","Phosphorus_as_P_mgPerL","Ref01","Ref01","p50","50% rel prob","ASCI_H","Total P","Cal",0.506006006006006,0.153153153153153,Inf
"Wet","Phosphorus_as_P_mgPerL","Ref01","Ref01","p50","50% rel prob","ASCI_H","Total P","Val",0.506006006006006,0.153153153153153,Inf
"Wet","Chlorophyll_a_mgPerm2","Ref01","Ref01","p95","95% rel prob","ASCI_H","Chl-a","Cal",32.7327327327327,11.4114114114114,56.1561561561562
"Wet","Chlorophyll_a_mgPerm2","Ref01","Ref01","p95","95% rel prob","ASCI_H","Chl-a","Val",32.7327327327327,11.4114114114114,56.1561561561562
"Wet","Chlorophyll_a_mgPerm2","Ref01","Ref01","p90","90% rel prob","ASCI_H","Chl-a","Cal",51.951951951952,33.033033033033,87.987987987988
"Wet","Chlorophyll_a_mgPerm2","Ref01","Ref01","p90","90% rel prob","ASCI_H","Chl-a","Val",51.951951951952,33.033033033033,87.987987987988
"Wet","Chlorophyll_a_mgPerm2","Ref01","Ref01","p80","80% rel prob","ASCI_H","Chl-a","Cal",77.1771771771772,54.3543543543544,137.837837837838
"Wet","Chlorophyll_a_mgPerm2","Ref01","Ref01","p80","80% rel prob","ASCI_H","Chl-a","Val",77.1771771771772,54.3543543543544,137.837837837838
"Wet","Chlorophyll_a_mgPerm2","Ref01","Ref01","p50","50% rel prob","ASCI_H","Chl-a","Cal",127.027027027027,90.0900900900901,241.441441441441
